,text,label
112,I restaurant yet set cart Fair Haven Farmer 's Market every Thursday summer early Fall I look forward getting one delicious quesidillas The amount tasty food get five dollar amazing -- make watch I swear I going get restaurant week I miss quesidillas,1
113,This FAR best Mexican food New Haven area get anything menu delicious The portion HUGE happy make custom dish allergy food restrictions The lunch cart York st also amazing get dish The veggie taco great get side rice beans burrito huge,1
114,Let 's kindly remember I 'm California therefore authority Mexican food Now 've got fact way I 'm writing specifically food cart YNHH wa always favorite cart Love veggie burritos I n't know wa first person put sort shredded cabbage burrito yes please The employee really sweet quick,1
115,Cabbage best addition burrito EVER Sure may studied Roomba cart guys hey ... still awesome And add something people n't care mean lot ... I forgot cash let owe Who doe anymore Its nice,1
116,In honesty 've never taco salad compare ... burrito doled large juicy delicious portion hold well lunch late night snack live VA I swear I think cart food time 's nothing like ... 's better moe 's better qdoba,1
117,Best burrito town Try enchilada verdes This place visit ambiance It 's like taco stand But 's food There guy playing guitar ear watery salsa It 's plain old good Mexican food A rather small menu item pack punch,1
118,Love going take-out State Street get amazing amount food 's delicious My personal favorite beef quesadilla come rice beans mango salsa guac etc The staff lovely kid entertain 're waiting food The day I discovered set cart across street Roomba burrito cart Stopped lunch got thing 5.00 Now 's lunch bargain get much Roomba cart Loved wa great,1
119,Best size-to-price ratio burrito New Haven hands-down without sacrificing quality Bring tinfoil 'cause ai n't finishing,1
120,Fast inexpensive delicious authentic Mexican Runs circle around crappy excuse Mexican Fresh Taco Elm St. may fast inexpensive also un-delicious inauthentic Fresh sauce good rice beans Yum,1
121,La Carreta better known cart med school Science Hill mom n pop business ha grown 've set shop State Street Primarily takeout place tables My first visit pick food wa amusing b/c owners three son frolicking `` dining area '' I keep picking counter putting back solid ground n't run risk cracking skull open I really like `` mole '' I usually get enchiladas I 'm sure options burritos tacos etc wo n't disappoint,1
122,Great sandwiches ... one put subway chain shame Everything super fresh personal favorite tuna melt It delicious melt mouth One thing absolutely worth mentioning people run place They extremely friendly hospitable make feel welcome make sure revisit Highly recommend tuna melt Reuben chicken cutlet sandwich jersey burger veggie sub,1
123,The menu huge I 've never bad sub Amazing customer service Cheesesteaks one best jersey,1
124,Place wa empty I n't high hope good sub Boy wa I wrong My son got 1/2 club sub I got 1/2 meatball parm The bread wa fresh meatball like home cooking delicious marinara sauce The 1/2 sub big either u finish This place highly recommended,1
125,I wa hungry discovered place near bank Very clean relaxing atmosphere inside every employee wa pleasant I tried buffalo chicken sub jalapeños wa awesome Complete chip drink wa I 'll returning,1
126,Great product great service courteous staff clean environment They obviously care lot business Oh sub great,1
127,Ive known nick many years owns sub shop dissapoint Besides easy eyes took extreme care making picky order making perfect Brought home sub brother girlfriend u beyond pleased food Nick great guy smell unbelivable continue recieve business Thanks hoagie nick,1
128,Authentic Not even close But all-you-can-eat sushi great deal pretty tasty much could reasonably expect all-you-can-eat anything The server friendly top things 're never waiting long another round food beers I 've never left feeling warm contentment mild shame imminent food coma come gorging much sushi,1
129,Have n't since probably favorite restaurant ever providing authentic Sichuan food least time somewhat secret menu My memorable experience wa taking someone fairly late night pouring rain road seemed like hour ultimately everyone agree food wa totally worthwhile Before visited quite often sometimes got free stuff like milk tea ice cream May fried ice cream Regardless whether wa free wa good There wa one lovely waitress I really liked The Dry Sautéed Sliced Fish Pot wa incredible robust piquant full exotic spices Sliced Fish Soft Bean Curd wa also excellent oddly great refrigerated I liked subtle sweetness though dish wa obviously mostly spicy savory I keep ordering thing NYC Boston 's never nearly good My parent first Spicy Szechuan Sliced Tripe Sliced Beef Tendons experience fish dishes kept trying replicate experience elsewhere ultimately realized luck item peaked It 's bad I ca n't see ever area Also Beef Wraps Tea Smoked Duck Cumin Lamb Sauteed Zucchini Chinese Style Kung Pao Chicken All good though peak level,1
130,We 've never restaurant I ca n't comment For delivery guy pretty great Their delivery time reasonable The food touch expensive side chinese food portion generous whatever The food pretty good especially delivery although outstanding They n't fortune cookies bit disappointment kid ok let 's honest 's disappointment although send little fried wonton cracker noodle things We 've ordered guy several time 're go-to delivery chinese food,1
